,t_home,t_away,t_win,t_loss,gameUID,date
26705,LAL,GSW,LAL,GSW,52f2f65890a4948418328824,2010-11-21
26706,SAC,NOH,NOH,SAC,52f2f65890a4948418328825,2010-11-21
26707,TOR,BOS,TOR,BOS,52f2f65990a4948418328826,2010-11-21
26708,ATL,BOS,BOS,ATL,52f2f65a90a4948418328827,2010-11-22
26709,DET,WAS,DET,WAS,52f2f89e90a4948418328b09,2011-03-06
26710,MIA,CHI,CHI,MIA,52f2f89f90a4948418328b0a,2011-03-06
26711,MIL,BOS,BOS,MIL,52f2f89f90a4948418328b0b,2011-03-06
26712,OKC,PHO,OKC,PHO,52f2f8a090a4948418328b0c,2011-03-06
26713,PHI,GSW,PHI,GSW,52f2f8a190a4948418328b0d,2011-03-06
26714,SAS,LAL,LAL,SAS,52f2f8a190a4948418328b0e,2011-03-06
26715,CHA,LAC,LAC,CHA,52f2f8a290a4948418328b0f,2011-03-07
26716,CHI,NOH,CHI,NOH,52f2f8a390a4948418328b10,2011-03-07
26717,MEM,OKC,MEM,OKC,52f2f8a490a4948418328b11,2011-03-07
26718,MIN,DAL,DAL,MIN,52f2f8a490a4948418328b12,2011-03-07
26719,NYK,UTA,NYK,UTA,52f2f8a590a4948418328b13,2011-03-07
26720,ORL,POR,POR,ORL,52f2f8a690a4948418328b14,2011-03-07
26721,SAC,HOU,HOU,SAC,52f2f8a790a4948418328b15,2011-03-07
26722,ATL,LAL,LAL,ATL,52f2f8a790a4948418328b16,2011-03-08
26723,CLE,GSW,GSW,CLE,52f2f8a890a4948418328b17,2011-03-08
26724,IND,PHI,PHI,IND,52f2f8a990a4948418328b18,2011-03-08
26725,MIA,POR,POR,MIA,52f2f8a990a4948418328b19,2011-03-08
26726,PHO,HOU,PHO,HOU,52f2f8aa90a4948418328b1a,2011-03-08
26727,WAS,MIL,MIL,WAS,52f2f8ab90a4948418328b1b,2011-03-08
26728,BOS,LAC,LAC,BOS,52f2f8ac90a4948418328b1c,2011-03-09
26729,CHA,CHI,CHI,CHA,52f2f8ac90a4948418328b1d,2011-03-09
26730,MEM,NYK,NYK,MEM,52f2f8ad90a4948418328b1e,2011-03-09
26731,MIL,CLE,MIL,CLE,52f2f8ae90a4948418328b1f,2011-03-09
26732,MIN,IND,MIN,IND,52f2f8af90a4948418328b20,2011-03-09
26733,NJN,GSW,NJN,GSW,52f2f8af90a4948418328b21,2011-03-09
26734,NOH,DAL,NOH,DAL,52f2f8b090a4948418328b22,2011-03-09
26735,PHI,OKC,OKC,PHI,52f2f8b090a4948418328b23,2011-03-09
26736,SAC,ORL,ORL,SAC,52f2f8b190a4948418328b24,2011-03-09
26737,SAS,DET,SAS,DET,52f2f8b290a4948418328b25,2011-03-09
26738,TOR,UTA,UTA,TOR,52f2f8b390a4948418328b26,2011-03-09
26739,DAL,NYK,DAL,NYK,52f2f8b490a4948418328b27,2011-03-10
26740,MIA,LAL,MIA,LAL,52f2f8b590a4948418328b28,2011-03-10
26741,PHO,DEN,DEN,PHO,52f2f8b590a4948418328b29,2011-03-10
26742,CHA,POR,CHA,POR,52f2f8b690a4948418328b2a,2011-03-11
26743,CHI,ATL,CHI,ATL,52f2f8b790a4948418328b2b,2011-03-11
26744,GSW,ORL,GSW,ORL,52f2f8b790a4948418328b2c,2011-03-11
26745,MIN,UTA,MIN,UTA,52f2f8b890a4948418328b2d,2011-03-11
26746,NJN,LAC,NJN,LAC,52f2f8b990a4948418328b2e,2011-03-11
26747,OKC,DET,OKC,DET,52f2f8b990a4948418328b2f,2011-03-11
26748,PHI,BOS,PHI,BOS,52f2f8ba90a4948418328b30,2011-03-11
26749,SAS,SAC,SAS,SAC,52f2f8bb90a4948418328b31,2011-03-11
26750,TOR,IND,TOR,IND,52f2f8bb90a4948418328b32,2011-03-11
26751,ATL,POR,ATL,POR,52f2f8bc90a4948418328b33,2011-03-12
26752,CHI,UTA,CHI,UTA,52f2f8bc90a4948418328b34,2011-03-12
26753,DAL,LAL,LAL,DAL,52f2f8bd90a4948418328b35,2011-03-12
26754,DEN,DET,DEN,DET,52f2f8be90a4948418328b36,2011-03-12
26755,HOU,SAS,SAS,HOU,52f2f8be90a4948418328b37,2011-03-12
26756,MIA,MEM,MIA,MEM,52f2f8bf90a4948418328b38,2011-03-12
26757,MIL,PHI,MIL,PHI,52f2f8c090a4948418328b39,2011-03-12
26758,NOH,SAC,NOH,SAC,52f2f8c090a4948418328b3a,2011-03-12
26759,WAS,LAC,LAC,WAS,52f2f8c190a4948418328b3b,2011-03-12
26760,BOS,MIL,BOS,MIL,52f2f8c290a4948418328b3c,2011-03-13
26761,CLE,OKC,OKC,CLE,52f2f8c290a4948418328b3d,2011-03-13
26762,GSW,MIN,GSW,MIN,52f2f8c390a4948418328b3e,2011-03-13
26763,NYK,IND,IND,NYK,52f2f8c390a4948418328b3f,2011-03-13
26764,PHO,ORL,ORL,PHO,52f2f8c490a4948418328b40,2011-03-13
26765,TOR,CHA,CHA,TOR,52f2f8c590a4948418328b41,2011-03-13
26766,HOU,PHO,HOU,PHO,52f2f8c590a4948418328b42,2011-03-14
26767,LAL,ORL,LAL,ORL,52f2f8c690a4948418328b43,2011-03-14
26768,MEM,LAC,MEM,LAC,52f2f8c790a4948418328b44,2011-03-14
26769,MIA,SAS,MIA,SAS,52f2f8c790a4948418328b45,2011-03-14
26770,NJN,BOS,NJN,BOS,52f2f8c890a4948418328b46,2011-03-14
26771,NOH,DEN,DEN,NOH,52f2f8c990a4948418328b47,2011-03-14
26772,SAC,GSW,SAC,GSW,52f2f8c990a4948418328b48,2011-03-14
26773,UTA,PHI,UTA,PHI,52f2f8ca90a4948418328b49,2011-03-14
26774,WAS,OKC,OKC,WAS,52f2f8ca90a4948418328b4a,2011-03-14
26775,ATL,MIL,ATL,MIL,52f2f8cb90a4948418328b4b,2011-03-15
26776,CHI,WAS,CHI,WAS,52f2f8cc90a4948418328b4c,2011-03-15
26777,IND,NYK,IND,NYK,52f2f8cc90a4948418328b4d,2011-03-15
26778,POR,DAL,POR,DAL,52f2f8cd90a4948418328b4e,2011-03-15
26779,ATL,DEN,DEN,ATL,52f2f8ce90a4948418328b4f,2011-03-16
26780,BOS,IND,BOS,IND,52f2f8ce90a4948418328b50,2011-03-16
26781,DET,TOR,DET,TOR,52f2f8cf90a4948418328b51,2011-03-16
26782,GSW,DAL,DAL,GSW,52f2f8d090a4948418328b52,2011-03-16
26783,HOU,CHA,HOU,CHA,52f2f8d090a4948418328b53,2011-03-16
26784,LAC,PHI,PHI,LAC,52f2f8d190a4948418328b54,2011-03-16
26785,MIA,OKC,OKC,MIA,52f2f8d190a4948418328b55,2011-03-16
26786,MIL,ORL,ORL,MIL,52f2f8d290a4948418328b56,2011-03-16
26787,NOH,PHO,NOH,PHO,52f2f8d390a4948418328b57,2011-03-16
26788,SAC,CLE,CLE,SAC,52f2f8d390a4948418328b58,2011-03-16
26789,UTA,MIN,UTA,MIN,52f2f8d490a4948418328b59,2011-03-16
26790,NJN,CHI,CHI,NJN,52f2f8d590a4948418328b5a,2011-03-17
26791,NYK,MEM,NYK,MEM,52f2f8d590a4948418328b5b,2011-03-17
26792,POR,CLE,POR,CLE,52f2f8d690a4948418328b5c,2011-03-17
26793,ATL,MIA,MIA,ATL,52f2f8d790a4948418328b5d,2011-03-18
26794,DAL,SAS,SAS,DAL,52f2f8d790a4948418328b5e,2011-03-18
26795,DET,NYK,DET,NYK,52f2f8d890a4948418328b5f,2011-03-18
26796,HOU,BOS,HOU,BOS,52f2f8d890a4948418328b60,2011-03-18
26797,IND,CHI,IND,CHI,52f2f8d990a4948418328b61,2011-03-18
26798,LAL,MIN,LAL,MIN,52f2f8da90a4948418328b62,2011-03-18
26799,MIL,NJN,MIL,NJN,52f2f8da90a4948418328b63,2011-03-18
26800,OKC,CHA,OKC,CHA,52f2f8db90a4948418328b64,2011-03-18
26801,ORL,DEN,ORL,DEN,52f2f8dc90a4948418328b65,2011-03-18
26802,PHO,GSW,PHO,GSW,52f2f8dc90a4948418328b66,2011-03-18
26803,SAC,PHI,PHI,SAC,52f2f8dd90a4948418328b67,2011-03-18
26804,TOR,WAS,TOR,WAS,52f2f8de90a4948418328b68,2011-03-18
26805,LAC,CLE,LAC,CLE,52f2f8de90a4948418328b69,2011-03-19
26806,MEM,IND,MEM,IND,52f2f8df90a4948418328b6a,2011-03-19
26807,MIA,DEN,MIA,DEN,52f2f8df90a4948418328b6b,2011-03-19
26808,NOH,BOS,BOS,NOH,52f2f8e090a4948418328b6c,2011-03-19
26809,POR,PHI,POR,PHI,52f2f8e190a4948418328b6d,2011-03-19
26810,SAS,CHA,SAS,CHA,52f2f8e190a4948418328b6e,2011-03-19
26811,ATL,DET,ATL,DET,52f2f8e290a4948418328b6f,2011-03-20
26812,DAL,GSW,DAL,GSW,52f2f8e390a4948418328b70,2011-03-20
26813,HOU,UTA,HOU,UTA,52f2f8e390a4948418328b71,2011-03-20
26814,LAC,PHO,PHO,LAC,52f2f8e490a4948418328b72,2011-03-20
26815,LAL,POR,LAL,POR,52f2f8e590a4948418328b73,2011-03-20
26816,MIL,NYK,MIL,NYK,52f2f8e590a4948418328b74,2011-03-20
26817,MIN,SAC,SAC,MIN,52f2f8e690a4948418328b75,2011-03-20
26818,OKC,TOR,TOR,OKC,52f2f8e790a4948418328b76,2011-03-20
26819,WAS,NJN,WAS,NJN,52f2f8e790a4948418328b77,2011-03-20
26820,CHI,SAC,CHI,SAC,52f2f8e890a4948418328b78,2011-03-21
26821,CLE,ORL,ORL,CLE,52f2f8e890a4948418328b79,2011-03-21
26822,DEN,TOR,DEN,TOR,52f2f8e990a4948418328b7a,2011-03-21
26823,MEM,UTA,MEM,UTA,52f2f8ea90a4948418328b7b,2011-03-21
26824,NJN,IND,IND,NJN,52f2f8ea90a4948418328b7c,2011-03-21
26825,NYK,BOS,BOS,NYK,52f2f8eb90a4948418328b7d,2011-03-21
26826,SAS,GSW,SAS,GSW,52f2f8ec90a4948418328b7e,2011-03-21
26827,ATL,CHI,CHI,ATL,52f2f8ed90a4948418328b7f,2011-03-22
26828,LAL,PHO,LAL,PHO,52f2f8ed90a4948418328b80,2011-03-22
26829,POR,WAS,POR,WAS,52f2f8ee90a4948418328b81,2011-03-22
26830,BOS,MEM,MEM,BOS,52f2f8ef90a4948418328b82,2011-03-23
26831,CHA,IND,IND,CHA,52f2f8ef90a4948418328b83,2011-03-23
26832,CLE,NJN,NJN,CLE,52f2f8f090a4948418328b84,2011-03-23
26833,DEN,SAS,DEN,SAS,52f2f8f190a4948418328b85,2011-03-23
26834,DET,MIA,MIA,DET,52f2f8f190a4948418328b86,2011-03-23
26835,HOU,GSW,HOU,GSW,52f2f8f290a4948418328b87,2011-03-23
26836,LAC,WAS,LAC,WAS,52f2f8f290a4948418328b88,2011-03-23
26837,MIL,SAC,SAC,MIL,52f2f8f390a4948418328b89,2011-03-23
26838,NYK,ORL,ORL,NYK,52f2f8f490a4948418328b8a,2011-03-23
26839,OKC,UTA,OKC,UTA,52f2f8f490a4948418328b8b,2011-03-23
26840,PHI,ATL,PHI,ATL,52f2f8f590a4948418328b8c,2011-03-23
26841,PHO,TOR,PHO,TOR,52f2f8f690a4948418328b8d,2011-03-23
26842,DAL,MIN,DAL,MIN,52f2f8f690a4948418328b8e,2011-03-24
26843,UTA,NOH,NOH,UTA,52f2f8f790a4948418328b8f,2011-03-24
26844,BOS,CHA,CHA,BOS,52f2f8f890a4948418328b90,2011-03-25
26845,CHI,MEM,CHI,MEM,52f2f8f890a4948418328b91,2011-03-25
26846,CLE,DET,CLE,DET,52f2f8f990a4948418328b92,2011-03-25
26847,DEN,WAS,DEN,WAS,52f2f8f990a4948418328b93,2011-03-25
26848,GSW,TOR,GSW,TOR,52f2f8fa90a4948418328b94,2011-03-25
26849,IND,SAC,SAC,IND,52f2f8fb90a4948418328b95,2011-03-25
26850,LAL,LAC,LAL,LAC,52f2f8fb90a4948418328b96,2011-03-25
26851,MIA,PHI,MIA,PHI,52f2f8fc90a4948418328b97,2011-03-25
26852,NYK,MIL,MIL,NYK,52f2f8fd90a4948418328b98,2011-03-25
26853,OKC,MIN,OKC,MIN,52f2f8fd90a4948418328b99,2011-03-25
26854,ORL,NJN,ORL,NJN,52f2f8fe90a4948418328b9a,2011-03-25
26855,PHO,NOH,NOH,PHO,52f2f8ff90a4948418328b9b,2011-03-25
26856,POR,SAS,POR,SAS,52f2f8ff90a4948418328b9c,2011-03-25
26857,ATL,NJN,ATL,NJN,52f2f90090a4948418328b9d,2011-03-26
26858,CHA,NYK,CHA,NYK,52f2f90090a4948418328b9e,2011-03-26
26859,DET,IND,DET,IND,52f2f90190a4948418328b9f,2011-03-26
26860,LAC,TOR,LAC,TOR,52f2f90290a4948418328ba0,2011-03-26
26861,MIL,CHI,CHI,MIL,52f2f90290a4948418328ba1,2011-03-26
26862,UTA,DAL,DAL,UTA,52f2f90390a4948418328ba2,2011-03-26
26863,CLE,ATL,ATL,CLE,52f2f90490a4948418328ba3,2011-03-27
26864,GSW,WAS,GSW,WAS,52f2f90490a4948418328ba4,2011-03-27
26865,LAL,NOH,LAL,NOH,52f2f90590a4948418328ba5,2011-03-27
26866,MEM,SAS,MEM,SAS,52f2f90690a4948418328ba6,2011-03-27
26867,MIA,HOU,MIA,HOU,52f2f90690a4948418328ba7,2011-03-27
26868,MIN,BOS,BOS,MIN,52f2f90790a4948418328ba8,2011-03-27
26869,OKC,POR,OKC,POR,52f2f90790a4948418328ba9,2011-03-27
26870,PHI,SAC,SAC,PHI,52f2f90890a4948418328baa,2011-03-27
26871,PHO,DAL,DAL,PHO,52f2f90990a4948418328bab,2011-03-27
26872,CHA,MIL,CHA,MIL,52f2f90990a4948418328bac,2011-03-28
26873,CHI,PHI,PHI,CHI,52f2f90a90a4948418328bad,2011-03-28
26874,IND,BOS,IND,BOS,52f2f90b90a4948418328bae,2011-03-28
26875,NYK,ORL,NYK,ORL,52f2f90b90a4948418328baf,2011-03-28
26876,SAS,POR,POR,SAS,52f2f90c90a4948418328bb0,2011-03-28
26877,UTA,WAS,WAS,UTA,52f2f90c90a4948418328bb1,2011-03-28
26878,CLE,MIA,CLE,MIA,52f2f90d90a4948418328bb2,2011-03-29
26879,NJN,HOU,HOU,NJN,52f2f90e90a4948418328bb3,2011-03-29
26880,OKC,GSW,OKC,GSW,52f2f90e90a4948418328bb4,2011-03-29
26881,SAC,PHO,SAC,PHO,52f2f90f90a4948418328bb5,2011-03-29
26882,ATL,ORL,ATL,ORL,52f2f91090a4948418328bb6,2011-03-30
26883,CHA,CLE,CHA,CLE,52f2f91090a4948418328bb7,2011-03-30
26884,DEN,SAC,DEN,SAC,52f2f91190a4948418328bb8,2011-03-30
26885,IND,DET,IND,DET,52f2f91290a4948418328bb9,2011-03-30
26886,LAC,DAL,DAL,LAC,52f2f91290a4948418328bba,2011-03-30
26887,MEM,GSW,MEM,GSW,52f2f91390a4948418328bbb,2011-03-30
26888,MIN,CHI,CHI,MIN,52f2f91390a4948418328bbc,2011-03-30
26889,NOH,POR,NOH,POR,52f2f91490a4948418328bbd,2011-03-30
26890,NYK,NJN,NYK,NJN,52f2f91590a4948418328bbe,2011-03-30
26891,PHI,HOU,PHI,HOU,52f2f91590a4948418328bbf,2011-03-30
26892,PHO,OKC,OKC,PHO,52f2f91690a4948418328bc0,2011-03-30
26893,CHA,WAS,CHA,WAS,52f2f46190a494841832858c,2010-02-09
26894,CLE,NJN,CLE,NJN,52f2f46190a494841832858d,2010-02-09
26895,DEN,DAL,DEN,DAL,52f2f46290a494841832858e,2010-02-09
26896,IND,CHI,CHI,IND,52f2f46390a494841832858f,2010-02-09
26897,LAC,UTA,UTA,LAC,52f2f46490a4948418328590,2010-02-09
26898,MEM,ATL,ATL,MEM,52f2f46490a4948418328591,2010-02-09
26899,MIA,HOU,MIA,HOU,52f2f46590a4948418328592,2010-02-09
26900,MIL,DET,DET,MIL,52f2f46690a4948418328593,2010-02-09
26901,NYK,SAC,SAC,NYK,52f2f46690a4948418328594,2010-02-09
26902,PHI,MIN,PHI,MIN,52f2f46790a4948418328595,2010-02-09
26903,POR,OKC,OKC,POR,52f2f46890a4948418328596,2010-02-09
26904,ATL,MIA,MIA,ATL,52f2f46990a4948418328597,2010-02-10
26905,CHI,ORL,ORL,CHI,52f2f46a90a4948418328598,2010-02-10
26906,DET,SAC,SAC,DET,52f2f46b90a4948418328599,2010-02-10
26907,GSW,LAC,GSW,LAC,52f2f46c90a494841832859a,2010-02-10
26908,MIN,CHA,CHA,MIN,52f2f46d90a494841832859b,2010-02-10
26909,DEN,MIL,MIL,DEN,52f2f52590a494841832869d,2010-03-20
26910,MEM,GSW,MEM,GSW,52f2f52590a494841832869e,2010-03-20
26911,MIA,CHA,MIA,CHA,52f2f52690a494841832869f,2010-03-20
26912,NJN,TOR,TOR,NJN,52f2f52790a49484183286a0,2010-03-20
26913,PHI,CHI,CHI,PHI,52f2f52890a49484183286a1,2010-03-20
26914,UTA,NOH,UTA,NOH,52f2f52890a49484183286a2,2010-03-20
26915,ATL,SAS,ATL,SAS,52f2f52990a49484183286a3,2010-03-21
26916,CLE,DET,CLE,DET,52f2f52a90a49484183286a4,2010-03-21
26917,IND,OKC,IND,OKC,52f2f52a90a49484183286a5,2010-03-21
26918,LAC,SAC,SAC,LAC,52f2f52b90a49484183286a6,2010-03-21
26919,LAL,WAS,LAL,WAS,52f2f52c90a49484183286a7,2010-03-21
26920,TOR,MIL,MIL,TOR,52f2f91790a4948418328bc1,2011-03-30
26921,WAS,MIA,MIA,WAS,52f2f91790a4948418328bc2,2011-03-30
26922,LAL,DAL,LAL,DAL,52f2f91890a4948418328bc3,2011-03-31
26923,SAS,BOS,BOS,SAS,52f2f91990a4948418328bc4,2011-03-31
26924,ATL,BOS,ATL,BOS,52f2f91990a4948418328bc5,2011-04-01
26925,DET,CHI,CHI,DET,52f2f91a90a4948418328bc6,2011-04-01
26926,HOU,SAS,HOU,SAS,52f2f91a90a4948418328bc7,2011-04-01
26927,IND,MIL,IND,MIL,52f2f91b90a4948418328bc8,2011-04-01
26928,MIN,MIA,MIA,MIN,52f2f91c90a4948418328bc9,2011-04-01
26929,NOH,MEM,MEM,NOH,52f2f91c90a4948418328bca,2011-04-01
26930,ORL,CHA,ORL,CHA,52f2f91d90a4948418328bcb,2011-04-01
26931,PHI,NJN,PHI,NJN,52f2f91e90a4948418328bcc,2011-04-01
26932,PHO,LAC,PHO,LAC,52f2f91e90a4948418328bcd,2011-04-01
26933,POR,OKC,POR,OKC,52f2f91f90a4948418328bce,2011-04-01
26934,SAC,DEN,DEN,SAC,52f2f92090a4948418328bcf,2011-04-01
26935,UTA,LAL,LAL,UTA,52f2f92090a4948418328bd0,2011-04-01
26936,WAS,CLE,WAS,CLE,52f2f92190a4948418328bd1,2011-04-01
26937,CHI,TOR,CHI,TOR,52f2f92290a4948418328bd2,2011-04-02
26938,GSW,DAL,GSW,DAL,52f2f92290a4948418328bd3,2011-04-02
