Home_team,Away_team,Win_team,loss_team,G_id,Gamedate,S_id,home_score,away_score
BOS,MIL,MIL,BOS,52f30d3f1b3432681167901f,2012-11-02,2012-2013,88,99
CHA,IND,CHA,IND,52f30d401b34326811679020,2012-11-02,2012-2013,90,89
CLE,CHI,CHI,CLE,52f30d411b34326811679021,2012-11-02,2012-2013,86,115
GSW,MEM,MEM,GSW,52f30d421b34326811679022,2012-11-02,2012-2013,94,104
LAL,LAC,LAC,LAL,52f30d431b34326811679023,2012-11-02,2012-2013,95,105
MIN,SAC,MIN,SAC,52f30d431b34326811679024,2012-11-02,2012-2013,92,80
NOH,UTA,NOH,UTA,52f30d441b34326811679025,2012-11-02,2012-2013,88,86
NYK,MIA,NYK,MIA,52f30d451b34326811679026,2012-11-02,2012-2013,104,84
OKC,POR,OKC,POR,52f30d461b34326811679027,2012-11-02,2012-2013,106,92
ORL,DEN,ORL,DEN,52f30d471b34326811679028,2012-11-02,2012-2013,102,89
PHO,DET,PHO,DET,52f30d471b34326811679029,2012-11-02,2012-2013,92,89
BRK,TOR,BRK,TOR,52f30d481b3432681167902a,2012-11-03,2012-2013,107,100
CHI,NOH,NOH,CHI,52f30d491b3432681167902b,2012-11-03,2012-2013,82,89
DAL,CHA,DAL,CHA,52f30d4a1b3432681167902c,2012-11-03,2012-2013,126,99
HOU,POR,POR,HOU,52f30d4b1b3432681167902d,2012-11-03,2012-2013,85,95
IND,SAC,IND,SAC,52f30d4b1b3432681167902e,2012-11-03,2012-2013,106,98
LAC,GSW,GSW,LAC,52f30d4c1b3432681167902f,2012-11-03,2012-2013,110,114
MIA,DEN,MIA,DEN,52f30d4d1b34326811679030,2012-11-03,2012-2013,119,116
MIL,CLE,MIL,CLE,52f30d4e1b34326811679031,2012-11-03,2012-2013,105,102
SAS,UTA,SAS,UTA,52f30d4f1b34326811679032,2012-11-03,2012-2013,110,100
WAS,BOS,BOS,WAS,52f30d4f1b34326811679033,2012-11-03,2012-2013,86,89
LAL,DET,LAL,DET,52f30d501b34326811679034,2012-11-04,2012-2013,108,79
NYK,PHI,NYK,PHI,52f30d511b34326811679035,2012-11-04,2012-2013,100,84
OKC,ATL,ATL,OKC,52f30d521b34326811679036,2012-11-04,2012-2013,95,104
ORL,PHO,ORL,PHO,52f30d531b34326811679037,2012-11-04,2012-2013,115,94
TOR,MIN,TOR,MIN,52f30d541b34326811679038,2012-11-04,2012-2013,105,86
BRK,MIN,MIN,BRK,52f30d551b34326811679039,2012-11-05,2012-2013,96,107
DAL,POR,DAL,POR,52f30d561b3432681167903a,2012-11-05,2012-2013,114,91
LAC,CLE,CLE,LAC,52f30d561b3432681167903b,2012-11-05,2012-2013,101,108
MEM,UTA,MEM,UTA,52f30d571b3432681167903c,2012-11-05,2012-2013,103,94
MIA,PHO,MIA,PHO,52f30d581b3432681167903d,2012-11-05,2012-2013,124,99
PHI,NYK,NYK,PHI,52f30d591b3432681167903e,2012-11-05,2012-2013,88,110
SAC,GSW,SAC,GSW,52f30d5a1b3432681167903f,2012-11-05,2012-2013,94,92
SAS,IND,SAS,IND,52f30d5b1b34326811679040,2012-11-05,2012-2013,101,79
CHI,ORL,CHI,ORL,52f30d5b1b34326811679041,2012-11-06,2012-2013,99,93
DEN,DET,DEN,DET,52f30d5c1b34326811679042,2012-11-06,2012-2013,109,97
OKC,TOR,OKC,TOR,52f30d5d1b34326811679043,2012-11-06,2012-2013,108,88
ATL,IND,ATL,IND,52f30d5e1b34326811679044,2012-11-07,2012-2013,89,86
BOS,WAS,BOS,WAS,52f30d5f1b34326811679045,2012-11-07,2012-2013,100,94
CHA,PHO,PHO,CHA,52f30d5f1b34326811679046,2012-11-07,2012-2013,110,117
DAL,TOR,DAL,TOR,52f30d601b34326811679047,2012-11-07,2012-2013,109,104
GSW,CLE,GSW,CLE,52f30d611b34326811679048,2012-11-07,2012-2013,106,96
HOU,DEN,DEN,HOU,52f30d621b34326811679049,2012-11-07,2012-2013,87,93
LAC,SAS,LAC,SAS,52f30d631b3432681167904a,2012-11-07,2012-2013,106,84
MIA,BRK,MIA,BRK,52f30d641b3432681167904b,2012-11-07,2012-2013,103,73
MIL,MEM,MEM,MIL,52f30d641b3432681167904c,2012-11-07,2012-2013,90,108
MIN,ORL,MIN,ORL,52f30d651b3432681167904d,2012-11-07,2012-2013,90,75
NOH,PHI,PHI,NOH,52f30d661b3432681167904e,2012-11-07,2012-2013,62,77
SAC,DET,SAC,DET,52f30d671b3432681167904f,2012-11-07,2012-2013,105,103
UTA,LAL,UTA,LAL,52f30d681b34326811679050,2012-11-07,2012-2013,95,86
CHI,OKC,OKC,CHI,52f30d691b34326811679051,2012-11-08,2012-2013,91,97
POR,LAC,LAC,POR,52f30d691b34326811679052,2012-11-08,2012-2013,90,103
ATL,MIA,MIA,ATL,52f30d6a1b34326811679053,2012-11-09,2012-2013,89,95
BOS,PHI,PHI,BOS,52f30d6b1b34326811679054,2012-11-09,2012-2013,100,106
DEN,UTA,DEN,UTA,52f30d6c1b34326811679055,2012-11-09,2012-2013,104,84
LAL,GSW,LAL,GSW,52f30d6d1b34326811679056,2012-11-09,2012-2013,101,77
MEM,HOU,MEM,HOU,52f30d6e1b34326811679057,2012-11-09,2012-2013,93,85
MIN,IND,MIN,IND,52f30d6f1b34326811679058,2012-11-09,2012-2013,96,94
NOH,CHA,NOH,CHA,52f30d701b34326811679059,2012-11-09,2012-2013,107,99
NYK,DAL,NYK,DAL,52f30d701b3432681167905a,2012-11-09,2012-2013,104,94
OKC,DET,OKC,DET,52f30d711b3432681167905b,2012-11-09,2012-2013,105,94
ORL,BRK,BRK,ORL,52f30d721b3432681167905c,2012-11-09,2012-2013,68,107
PHO,CLE,PHO,CLE,52f30d731b3432681167905d,2012-11-09,2012-2013,107,105
SAC,SAS,SAS,SAC,52f30d751b3432681167905e,2012-11-09,2012-2013,86,97
WAS,MIL,MIL,WAS,52f30d761b3432681167905f,2012-11-09,2012-2013,91,101
CHA,DAL,CHA,DAL,52f30d771b34326811679060,2012-11-10,2012-2013,101,97
CHI,MIN,CHI,MIN,52f30d781b34326811679061,2012-11-10,2012-2013,87,80
GSW,DEN,DEN,GSW,52f30d791b34326811679062,2012-11-10,2012-2013,101,107
HOU,DET,HOU,DET,52f30d7a1b34326811679063,2012-11-10,2012-2013,96,82
IND,WAS,IND,WAS,52f30d7b1b34326811679064,2012-11-10,2012-2013,89,85
MIL,BOS,BOS,MIL,52f30d7b1b34326811679065,2012-11-10,2012-2013,92,96
POR,SAS,SAS,POR,52f30d7c1b34326811679066,2012-11-10,2012-2013,109,112
TOR,PHI,PHI,TOR,52f30d7d1b34326811679067,2012-11-10,2012-2013,83,93
UTA,PHO,UTA,PHO,52f30d7e1b34326811679068,2012-11-10,2012-2013,94,81
BRK,ORL,BRK,ORL,52f30d7f1b34326811679069,2012-11-11,2012-2013,82,74
LAC,ATL,LAC,ATL,52f30d801b3432681167906a,2012-11-11,2012-2013,89,76
LAL,SAC,LAL,SAC,52f30d801b3432681167906b,2012-11-11,2012-2013,103,90
MEM,MIA,MEM,MIA,52f30d811b3432681167906c,2012-11-11,2012-2013,104,86
OKC,CLE,OKC,CLE,52f30d821b3432681167906d,2012-11-11,2012-2013,106,91
CHI,BOS,BOS,CHI,52f30d831b3432681167906e,2012-11-12,2012-2013,95,101
DAL,MIN,MIN,DAL,52f30d851b3432681167906f,2012-11-12,2012-2013,82,90
DET,OKC,OKC,DET,52f30d861b34326811679070,2012-11-12,2012-2013,90,92
HOU,MIA,MIA,HOU,52f30d871b34326811679071,2012-11-12,2012-2013,110,113
PHI,MIL,MIL,PHI,52f30d881b34326811679072,2012-11-12,2012-2013,96,105
PHO,DEN,PHO,DEN,52f30d881b34326811679073,2012-11-12,2012-2013,110,100
POR,ATL,ATL,POR,52f30d891b34326811679074,2012-11-12,2012-2013,87,95
TOR,UTA,UTA,TOR,52f30d8a1b34326811679075,2012-11-12,2012-2013,133,140
BRK,CLE,BRK,CLE,52f30d8b1b34326811679076,2012-11-13,2012-2013,114,101
CHA,WAS,CHA,WAS,52f30d8c1b34326811679077,2012-11-13,2012-2013,92,76
IND,TOR,TOR,IND,52f30d8d1b34326811679078,2012-11-13,2012-2013,72,74
LAL,SAS,SAS,LAL,52f30d8e1b34326811679079,2012-11-13,2012-2013,82,84
ORL,NYK,NYK,ORL,52f30d8f1b3432681167907a,2012-11-13,2012-2013,89,99
SAC,POR,POR,SAC,52f30d8f1b3432681167907b,2012-11-13,2012-2013,86,103
BOS,UTA,BOS,UTA,52f30d901b3432681167907c,2012-11-14,2012-2013,98,93
DAL,WAS,DAL,WAS,52f30d911b3432681167907d,2012-11-14,2012-2013,107,101
GSW,ATL,GSW,ATL,52f30d921b3432681167907e,2012-11-14,2012-2013,92,88
HOU,NOH,HOU,NOH,52f30d931b3432681167907f,2012-11-14,2012-2013,100,96
LAC,MIA,LAC,MIA,52f30d941b34326811679080,2012-11-14,2012-2013,107,100
MIL,IND,MIL,IND,52f30d941b34326811679081,2012-11-14,2012-2013,99,85
MIN,CHA,CHA,MIN,52f30d951b34326811679082,2012-11-14,2012-2013,87,89
OKC,MEM,MEM,OKC,52f30d961b34326811679083,2012-11-14,2012-2013,97,107
PHI,DET,DET,PHI,52f30d971b34326811679084,2012-11-14,2012-2013,76,94
PHO,CHI,CHI,PHO,52f30d981b34326811679085,2012-11-14,2012-2013,106,112
BRK,BOS,BRK,BOS,52f30d981b34326811679086,2012-11-15,2012-2013,102,97
DEN,MIA,MIA,DEN,52f30d991b34326811679087,2012-11-15,2012-2013,93,98
SAS,NYK,NYK,SAS,52f30d9a1b34326811679088,2012-11-15,2012-2013,100,104
DET,ORL,ORL,DET,52f30d9b1b34326811679089,2012-11-16,2012-2013,106,110
IND,DAL,IND,DAL,52f30d9c1b3432681167908a,2012-11-16,2012-2013,103,83
LAL,PHO,LAL,PHO,52f30d9d1b3432681167908b,2012-11-16,2012-2013,114,102
MEM,NYK,MEM,NYK,52f30d9d1b3432681167908c,2012-11-16,2012-2013,105,95
MIN,GSW,GSW,MIN,52f30d9e1b3432681167908d,2012-11-16,2012-2013,98,106
NOH,OKC,OKC,NOH,52f30d9f1b3432681167908e,2012-11-16,2012-2013,95,110
PHI,UTA,PHI,UTA,52f30da01b3432681167908f,2012-11-16,2012-2013,99,93
POR,HOU,POR,HOU,52f30da11b34326811679090,2012-11-16,2012-2013,119,117
SAC,ATL,ATL,SAC,52f30da21b34326811679091,2012-11-16,2012-2013,96,112
BOS,TOR,BOS,TOR,52f30da31b34326811679092,2012-11-17,2012-2013,107,89
CHA,MEM,MEM,CHA,52f30da31b34326811679093,2012-11-17,2012-2013,87,94
CLE,DAL,DAL,CLE,52f30da41b34326811679094,2012-11-17,2012-2013,95,103
LAC,CHI,LAC,CHI,52f30da51b34326811679095,2012-11-17,2012-2013,101,80
MIL,NOH,MIL,NOH,52f30da61b34326811679096,2012-11-17,2012-2013,117,113
PHO,MIA,MIA,PHO,52f30da71b34326811679097,2012-11-17,2012-2013,88,97
SAS,DEN,SAS,DEN,52f30da71b34326811679098,2012-11-17,2012-2013,126,100
WAS,UTA,UTA,WAS,52f30da81b34326811679099,2012-11-17,2012-2013,76,83
DET,BOS,DET,BOS,52f30da91b3432681167909a,2012-11-18,2012-2013,103,83
LAL,HOU,LAL,HOU,52f30daa1b3432681167909b,2012-11-18,2012-2013,119,108
NYK,IND,NYK,IND,52f30dab1b3432681167909c,2012-11-18,2012-2013,88,76
OKC,GSW,OKC,GSW,52f30dac1b3432681167909d,2012-11-18,2012-2013,119,109
PHI,CLE,PHI,CLE,52f30dac1b3432681167909e,2012-11-18,2012-2013,86,79
POR,CHI,POR,CHI,52f30dad1b3432681167909f,2012-11-18,2012-2013,102,94
SAC,BRK,BRK,SAC,52f30dae1b343268116790a0,2012-11-18,2012-2013,90,99
TOR,ORL,TOR,ORL,52f30daf1b343268116790a1,2012-11-18,2012-2013,97,86
ATL,ORL,ATL,ORL,52f30db01b343268116790a2,2012-11-19,2012-2013,81,72
CHA,MIL,CHA,MIL,52f30db01b343268116790a3,2012-11-19,2012-2013,102,98
DAL,GSW,GSW,DAL,52f30db11b343268116790a4,2012-11-19,2012-2013,101,105
MEM,DEN,DEN,MEM,52f30db21b343268116790a5,2012-11-19,2012-2013,92,97
SAS,LAC,LAC,SAS,52f30db31b343268116790a6,2012-11-19,2012-2013,87,92
UTA,HOU,UTA,HOU,52f30db41b343268116790a7,2012-11-19,2012-2013,102,91
WAS,IND,IND,WAS,52f30db51b343268116790a8,2012-11-19,2012-2013,89,96
LAL,BRK,LAL,BRK,52f30db61b343268116790a9,2012-11-20,2012-2013,95,90
NOH,NYK,NYK,NOH,52f30db71b343268116790aa,2012-11-20,2012-2013,80,102
PHI,TOR,PHI,TOR,52f30db81b343268116790ab,2012-11-20,2012-2013,106,98
ATL,WAS,ATL,WAS,52f30db91b343268116790ac,2012-11-21,2012-2013,101,100
BOS,SAS,SAS,BOS,52f30db91b343268116790ad,2012-11-21,2012-2013,100,112
CHA,TOR,CHA,TOR,52f30dba1b343268116790ae,2012-11-21,2012-2013,98,97
CLE,PHI,CLE,PHI,52f30dbb1b343268116790af,2012-11-21,2012-2013,92,83
DAL,NYK,DAL,NYK,52f30dbc1b343268116790b0,2012-11-21,2012-2013,114,111
GSW,BRK,GSW,BRK,52f30dbd1b343268116790b1,2012-11-21,2012-2013,102,93
HOU,CHI,HOU,CHI,52f30dbe1b343268116790b2,2012-11-21,2012-2013,93,89
IND,NOH,IND,NOH,52f30dbe1b343268116790b3,2012-11-21,2012-2013,115,107
MIA,MIL,MIA,MIL,52f30dbf1b343268116790b4,2012-11-21,2012-2013,113,106
MIN,DEN,DEN,MIN,52f30dc01b343268116790b5,2012-11-21,2012-2013,94,101
OKC,LAC,OKC,LAC,52f30dc11b343268116790b6,2012-11-21,2012-2013,117,111
ORL,DET,ORL,DET,52f30dc21b343268116790b7,2012-11-21,2012-2013,90,74
PHO,POR,PHO,POR,52f30dc31b343268116790b8,2012-11-21,2012-2013,114,87
SAC,LAL,SAC,LAL,52f30dc31b343268116790b9,2012-11-21,2012-2013,113,97
BOS,OKC,BOS,OKC,52f30dc41b343268116790ba,2012-11-23,2012-2013,108,100
BRK,LAC,BRK,LAC,52f30dc51b343268116790bb,2012-11-23,2012-2013,86,76
CHA,ATL,ATL,CHA,52f30dc61b343268116790bc,2012-11-23,2012-2013,91,101
DEN,GSW,DEN,GSW,52f30dc71b343268116790bd,2012-11-23,2012-2013,102,91
DET,TOR,DET,TOR,52f30dc71b343268116790be,2012-11-23,2012-2013,91,90
HOU,NYK,HOU,NYK,52f30dc81b343268116790bf,2012-11-23,2012-2013,131,103
IND,SAS,SAS,IND,52f30dc91b343268116790c0,2012-11-23,2012-2013,97,104
MEM,LAL,MEM,LAL,52f30dc91b343268116790c1,2012-11-23,2012-2013,106,98
ORL,CLE,ORL,CLE,52f30dca1b343268116790c2,2012-11-23,2012-2013,108,104
PHO,NOH,PHO,NOH,52f30dcb1b343268116790c3,2012-11-23,2012-2013,111,108
POR,MIN,POR,MIN,52f30dcb1b343268116790c4,2012-11-23,2012-2013,103,95
UTA,SAC,UTA,SAC,52f30dcc1b343268116790c5,2012-11-23,2012-2013,104,102
ATL,LAC,ATL,LAC,52f30dcd1b343268116790c6,2012-11-24,2012-2013,104,93
DAL,LAL,LAL,DAL,52f30dce1b343268116790c7,2012-11-24,2012-2013,89,115
GSW,MIN,GSW,MIN,52f30dce1b343268116790c8,2012-11-24,2012-2013,96,85
MIA,CLE,MIA,CLE,52f30dcf1b343268116790c9,2012-11-24,2012-2013,110,108
MIL,CHI,CHI,MIL,52f30dd01b343268116790ca,2012-11-24,2012-2013,86,93
PHI,OKC,OKC,PHI,52f30dd11b343268116790cb,2012-11-24,2012-2013,109,116
SAC,UTA,SAC,UTA,52f30dd11b343268116790cc,2012-11-24,2012-2013,108,97
WAS,CHA,CHA,WAS,52f30dd21b343268116790cd,2012-11-24,2012-2013,106,108
BRK,POR,BRK,POR,52f30dd31b343268116790ce,2012-11-25,2012-2013,98,85
DEN,NOH,DEN,NOH,52f30dd31b343268116790cf,2012-11-25,2012-2013,102,84
NYK,DET,NYK,DET,52f30dd41b343268116790d0,2012-11-25,2012-2013,121,100
ORL,BOS,BOS,ORL,52f30dd51b343268116790d1,2012-11-25,2012-2013,110,116
PHI,PHO,PHI,PHO,52f30dd61b343268116790d2,2012-11-25,2012-2013,104,101
TOR,SAS,SAS,TOR,52f30dd61b343268116790d3,2012-11-25,2012-2013,106,111
BRK,NYK,BRK,NYK,52f30dd71b343268116790d4,2012-11-26,2012-2013,96,89
CHI,MIL,MIL,CHI,52f30dd81b343268116790d5,2012-11-26,2012-2013,92,93
DET,POR,DET,POR,52f30dd81b343268116790d6,2012-11-26,2012-2013,108,101
LAC,NOH,NOH,LAC,52f30dd91b343268116790d7,2012-11-26,2012-2013,98,105
MEM,CLE,MEM,CLE,52f30dda1b343268116790d8,2012-11-26,2012-2013,84,78
OKC,CHA,OKC,CHA,52f30ddb1b343268116790d9,2012-11-26,2012-2013,114,69
UTA,DEN,UTA,DEN,52f30ddb1b343268116790da,2012-11-26,2012-2013,105,103
WAS,SAS,SAS,WAS,52f30ddc1b343268116790db,2012-11-26,2012-2013,92,118
CLE,PHO,PHO,CLE,52f30ddd1b343268116790dc,2012-11-27,2012-2013,78,91
HOU,TOR,HOU,TOR,52f30dde1b343268116790dd,2012-11-27,2012-2013,117,101
LAL,IND,IND,LAL,52f30dde1b343268116790de,2012-11-27,2012-2013,77,79
PHI,DAL,PHI,DAL,52f30ddf1b343268116790df,2012-11-27,2012-2013,100,98
SAC,MIN,MIN,SAC,52f30de01b343268116790e0,2012-11-27,2012-2013,89,97
ATL,CHA,ATL,CHA,52f30de01b343268116790e1,2012-11-28,2012-2013,94,91
BOS,BRK,BRK,BOS,52f30de11b343268116790e2,2012-11-28,2012-2013,83,95
CHI,DAL,CHI,DAL,52f30de21b343268116790e3,2012-11-28,2012-2013,101,78
DET,PHO,DET,PHO,52f30de31b343268116790e4,2012-11-28,2012-2013,117,77
LAC,MIN,LAC,MIN,52f30de31b343268116790e5,2012-11-28,2012-2013,101,95
MEM,TOR,MEM,TOR,52f30de41b343268116790e6,2012-11-28,2012-2013,103,82
MIL,NYK,NYK,MIL,52f30de51b343268116790e7,2012-11-28,2012-2013,88,102
NOH,UTA,UTA,NOH,52f30de61b343268116790e8,2012-11-28,2012-2013,84,96
OKC,HOU,OKC,HOU,52f30de71b343268116790e9,2012-11-28,2012-2013,120,98
ORL,SAS,SAS,ORL,52f30de71b343268116790ea,2012-11-28,2012-2013,89,110
WAS,POR,WAS,POR,52f30de81b343268116790eb,2012-11-28,2012-2013,84,82
GSW,DEN,GSW,DEN,52f30de91b343268116790ec,2012-11-29,2012-2013,106,105
MIA,SAS,MIA,SAS,52f30dea1b343268116790ed,2012-11-29,2012-2013,105,100
ATL,CLE,CLE,ATL,52f30deb1b343268116790ee,2012-11-30,2012-2013,111,113
BOS,POR,BOS,POR,52f30dec1b343268116790ef,2012-11-30,2012-2013,96,78
CHA,PHI,PHI,CHA,52f30dec1b343268116790f0,2012-11-30,2012-2013,98,104
LAL,DEN,LAL,DEN,52f30ded1b343268116790f1,2012-11-30,2012-2013,122,103
MEM,DET,MEM,DET,52f30dee1b343268116790f2,2012-11-30,2012-2013,90,78
MIN,MIL,MIN,MIL,52f30def1b343268116790f3,2012-11-30,2012-2013,95,85
NYK,WAS,NYK,WAS,52f30df01b343268116790f4,2012-11-30,2012-2013,108,87
OKC,UTA,OKC,UTA,52f30df01b343268116790f5,2012-11-30,2012-2013,106,94
ORL,BRK,BRK,ORL,52f30df11b343268116790f6,2012-11-30,2012-2013,86,98
SAC,IND,IND,SAC,52f30df21b343268116790f7,2012-11-30,2012-2013,92,97
TOR,PHO,TOR,PHO,52f30df31b343268116790f8,2012-11-30,2012-2013,101,97
CHI,PHI,CHI,PHI,52f30df41b343268116790f9,2012-12-01,2012-2013,93,88
CLE,POR,POR,CLE,52f30df51b343268116790fa,2012-12-01,2012-2013,117,118
DAL,DET,DAL,DET,52f30df51b343268116790fb,2012-12-01,2012-2013,92,77
GSW,IND,GSW,IND,52f30df61b343268116790fc,2012-12-01,2012-2013,103,92
HOU,UTA,HOU,UTA,52f30df71b343268116790fd,2012-12-01,2012-2013,124,116
LAC,SAC,LAC,SAC,52f30df81b343268116790fe,2012-12-01,2012-2013,116,81
MIA,BRK,MIA,BRK,52f30df91b343268116790ff,2012-12-01,2012-2013,102,89
MIL,BOS,MIL,BOS,52f30df91b34326811679100,2012-12-01,2012-2013,91,88
NOH,OKC,OKC,NOH,52f30dfa1b34326811679101,2012-12-01,2012-2013,79,100
SAS,MEM,SAS,MEM,52f30dfb1b34326811679102,2012-12-01,2012-2013,99,95
LAL,ORL,ORL,LAL,52f30dfc1b34326811679103,2012-12-02,2012-2013,103,113
NYK,PHO,NYK,PHO,52f30dfd1b34326811679104,2012-12-02,2012-2013,106,99
CHA,POR,POR,CHA,52f30dfd1b34326811679105,2012-12-03,2012-2013,112,118
DEN,TOR,DEN,TOR,52f30dfe1b34326811679106,2012-12-03,2012-2013,113,110
DET,CLE,DET,CLE,52f30dff1b34326811679107,2012-12-03,2012-2013,89,79
GSW,ORL,ORL,GSW,52f30e001b34326811679108,2012-12-03,2012-2013,94,102
NOH,MIL,NOH,MIL,52f30e011b34326811679109,2012-12-03,2012-2013,102,81
UTA,LAC,LAC,UTA,52f30e021b3432681167910a,2012-12-03,2012-2013,104,105
BRK,OKC,OKC,BRK,52f30e021b3432681167910b,2012-12-04,2012-2013,111,117
CHI,IND,IND,CHI,52f30e031b3432681167910c,2012-12-04,2012-2013,76,80
HOU,LAL,HOU,LAL,52f30e041b3432681167910d,2012-12-04,2012-2013,107,105
MEM,PHO,MEM,PHO,52f30e051b3432681167910e,2012-12-04,2012-2013,108,98
PHI,MIN,MIN,PHI,52f30e061b3432681167910f,2012-12-04,2012-2013,88,105
WAS,MIA,WAS,MIA,52f30e061b34326811679110,2012-12-04,2012-2013,105,101
ATL,DEN,ATL,DEN,52f30e071b34326811679111,2012-12-05,2012-2013,108,104
BOS,MIN,BOS,MIN,52f30e081b34326811679112,2012-12-05,2012-2013,104,94
CHA,NYK,NYK,CHA,52f30e091b34326811679113,2012-12-05,2012-2013,98,100
CLE,CHI,CHI,CLE,52f30e0a1b34326811679114,2012-12-05,2012-2013,85,95
DET,GSW,GSW,DET,52f30e0b1b34326811679115,2012-12-05,2012-2013,97,104
IND,POR,IND,POR,52f30e0b1b34326811679116,2012-12-05,2012-2013,99,92
LAC,DAL,LAC,DAL,52f30e0c1b34326811679117,2012-12-05,2012-2013,112,90
NOH,LAL,LAL,NOH,52f30e0d1b34326811679118,2012-12-05,2012-2013,87,103
SAC,TOR,SAC,TOR,52f30e0e1b34326811679119,2012-12-05,2012-2013,107,100
SAS,MIL,SAS,MIL,52f30e0f1b3432681167911a,2012-12-05,2012-2013,110,99
UTA,ORL,UTA,ORL,52f30e101b3432681167911b,2012-12-05,2012-2013,87,81
MIA,NYK,NYK,MIA,52f30e111b3432681167911c,2012-12-06,2012-2013,92,112
PHO,DAL,DAL,PHO,52f30e111b3432681167911d,2012-12-06,2012-2013,94,97
ATL,WAS,ATL,WAS,52f30e121b3432681167911e,2012-12-07,2012-2013,104,95
BRK,GSW,GSW,BRK,52f30e131b3432681167911f,2012-12-07,2012-2013,102,109
DET,CHI,CHI,DET,52f30e141b34326811679120,2012-12-07,2012-2013,104,108
IND,DEN,DEN,IND,52f30e151b34326811679121,2012-12-07,2012-2013,89,92
MIL,CHA,MIL,CHA,52f30e161b34326811679122,2012-12-07,2012-2013,108,93
MIN,CLE,MIN,CLE,52f30e171b34326811679123,2012-12-07,2012-2013,91,73
NOH,MEM,MEM,NOH,52f30e181b34326811679124,2012-12-07,2012-2013,89,96
OKC,LAL,OKC,LAL,52f30e191b34326811679125,2012-12-07,2012-2013,114,108
PHI,BOS,PHI,BOS,52f30e191b34326811679126,2012-12-07,2012-2013,95,94
SAC,ORL,SAC,ORL,52f30e1a1b34326811679127,2012-12-07,2012-2013,91,82
SAS,HOU,SAS,HOU,52f30e1b1b34326811679128,2012-12-07,2012-2013,114,92
UTA,TOR,UTA,TOR,52f30e1e1b34326811679129,2012-12-07,2012-2013,131,99
BOS,PHI,BOS,PHI,52f30e201b3432681167912a,2012-12-08,2012-2013,92,79
CHA,SAS,SAS,CHA,52f30e211b3432681167912b,2012-12-08,2012-2013,102,132
CHI,NYK,CHI,NYK,52f30e221b3432681167912c,2012-12-08,2012-2013,93,85
CLE,DET,DET,CLE,52f30e231b3432681167912d,2012-12-08,2012-2013,97,104
HOU,DAL,DAL,HOU,52f30e231b3432681167912e,2012-12-08,2012-2013,109,116
LAC,PHO,LAC,PHO,52f30e241b3432681167912f,2012-12-08,2012-2013,117,99
MEM,ATL,ATL,MEM,52f30e251b34326811679130,2012-12-08,2012-2013,83,93
MIA,NOH,MIA,NOH,52f30e261b34326811679131,2012-12-08,2012-2013,106,90
POR,SAC,SAC,POR,52f30e271b34326811679132,2012-12-08,2012-2013,80,99
WAS,GSW,GSW,WAS,52f30e271b34326811679133,2012-12-08,2012-2013,97,101
BRK,MIL,MIL,BRK,52f30e281b34326811679134,2012-12-09,2012-2013,88,97
LAC,TOR,LAC,TOR,52f30e291b34326811679135,2012-12-09,2012-2013,102,83
LAL,UTA,UTA,LAL,52f30e2a1b34326811679136,2012-12-09,2012-2013,110,117
NYK,DEN,NYK,DEN,52f30e2b1b34326811679137,2012-12-09,2012-2013,112,106
OKC,IND,OKC,IND,52f30e2c1b34326811679138,2012-12-09,2012-2013,104,93
PHO,ORL,ORL,PHO,52f30e2c1b34326811679139,2012-12-09,2012-2013,90,98
CHA,GSW,GSW,CHA,52f30e2d1b3432681167913a,2012-12-10,2012-2013,96,104
DAL,SAC,DAL,SAC,52f30e2e1b3432681167913b,2012-12-10,2012-2013,119,96
HOU,SAS,SAS,HOU,52f30e2f1b3432681167913c,2012-12-10,2012-2013,126,134
MIA,ATL,MIA,ATL,52f30e301b3432681167913d,2012-12-10,2012-2013,101,92
PHI,DET,PHI,DET,52f30e311b3432681167913e,2012-12-10,2012-2013,104,97
POR,TOR,POR,TOR,52f30e311b3432681167913f,2012-12-10,2012-2013,92,74
BRK,NYK,NYK,BRK,52f30e321b34326811679140,2012-12-11,2012-2013,97,100
CHI,LAC,LAC,CHI,52f30e331b34326811679141,2012-12-11,2012-2013,89,94
CLE,LAL,CLE,LAL,52f30e341b34326811679142,2012-12-11,2012-2013,100,94
DET,DEN,DEN,DET,52f30e351b34326811679143,2012-12-11,2012-2013,94,101
NOH,WAS,WAS,NOH,52f30e351b34326811679144,2012-12-11,2012-2013,70,77
BOS,DAL,BOS,DAL,52f30e361b34326811679145,2012-12-12,2012-2013,117,115
CHA,LAC,LAC,CHA,52f30e371b34326811679146,2012-12-12,2012-2013,94,100
HOU,WAS,HOU,WAS,52f30e381b34326811679147,2012-12-12,2012-2013,99,93
IND,CLE,IND,CLE,52f30e391b34326811679148,2012-12-12,2012-2013,96,81
MIA,GSW,GSW,MIA,52f30e3a1b34326811679149,2012-12-12,2012-2013,95,97
MIL,SAC,MIL,SAC,52f30e3b1b3432681167914a,2012-12-12,2012-2013,98,85
MIN,DEN,MIN,DEN,52f30e3c1b3432681167914b,2012-12-12,2012-2013,108,105
OKC,NOH,OKC,NOH,52f30e3d1b3432681167914c,2012-12-12,2012-2013,92,88
ORL,ATL,ATL,ORL,52f30e3e1b3432681167914d,2012-12-12,2012-2013,80,86
PHI,CHI,CHI,PHI,52f30e3e1b3432681167914e,2012-12-12,2012-2013,89,96
